2	1	1
6	1	1
11	1	1
12	1	1
15	1	1
19	1	1
21	1	1
22	1	1
23	1	1
31	1	1
34	1	1
35	1	1
36	1	1
37	1	1
49	1	1
52	1	1
56	1	1
59	1	1
60	1	1
68	1	1
69	1	1
74	1	1
80	1	1
81	1	1
87	1	1
94	1	1
97	1	1
98	1	1
107	1	1
111	1	1
117	1	1
118	1	1
1	2	1
3	2	1
5	2	1
118	2	1
2	3	1
11	3	1
118	3	1
11	4	1
12	4	1
15	4	1
17	4	1
19	4	1
21	4	1
22	4	1
24	4	1
29	4	1
30	4	1
34	4	1
36	4	1
40	4	1
44	4	1
45	4	1
46	4	1
47	4	1
49	4	1
52	4	1
56	4	1
58	4	1
59	4	1
60	4	1
66	4	1
68	4	1
69	4	1
71	4	1
74	4	1
76	4	1
81	4	1
91	4	1
92	4	1
94	4	1
97	4	1
98	4	1
99	4	1
101	4	1
102	4	1
103	4	1
107	4	1
109	4	1
110	4	1
111	4	1
112	4	1
113	4	1
114	4	1
116	4	1
117	4	1
118	4	1
2	5	1
11	5	1
1	6	1
8	6	1
9	6	1
11	6	1
12	6	1
15	6	1
16	6	1
17	6	1
19	6	1
20	6	1
21	6	1
22	6	1
23	6	1
24	6	1
29	6	1
30	6	1
31	6	1
34	6	1
36	6	1
37	6	1
44	6	1
45	6	1
46	6	1
47	6	1
50	6	1
52	6	1
56	6	1
58	6	1
59	6	1
60	6	1
66	6	1
67	6	1
68	6	1
69	6	1
70	6	1
72	6	1
73	6	1
74	6	1
76	6	1
77	6	1
78	6	1
79	6	1
80	6	1
81	6	1
82	6	1
84	6	1
85	6	1
87	6	1
88	6	1
91	6	1
93	6	1
94	6	1
97	6	1
98	6	1
99	6	1
100	6	1
102	6	1
105	6	1
107	6	1
108	6	1
111	6	1
113	6	1
115	6	1
116	6	1
117	6	1
118	6	1
47	7	1
59	7	1
68	7	1
6	8	1
15	8	1
17	8	1
36	8	1
118	8	1
6	9	1
11	9	1
12	9	1
15	9	1
17	9	1
19	9	1
22	9	1
36	9	1
47	9	1
49	9	1
56	9	1
59	9	1
60	9	1
68	9	1
69	9	1
74	9	1
76	9	1
77	9	1
78	9	1
80	9	1
94	9	1
102	9	1
108	9	1
111	9	1
11	10	1
1	11	1
3	11	1
4	11	1
5	11	1
6	11	1
9	11	1
10	11	1
16	11	1
17	11	1
18	11	1
26	11	1
29	11	1
36	11	1
40	11	1
44	11	1
45	11	1
46	11	1
47	11	1
49	11	1
50	11	1
53	11	1
56	11	1
60	11	1
69	11	1
74	11	1
76	11	1
79	11	1
80	11	1
85	11	1
87	11	1
111	11	1
1	12	1
4	12	1
6	12	1
